objectid,parentid,title,creator,date,date-is-approximate?,entry_date,external_resources,address,description,space_syntax,subject,building_type,conservation_state,bibliography,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement,display_template,object_location,image_small,image_thumb,image_alt_text,object_transcript
hi098002,hi098,Former Station Fountain,,,,,,,"The concrete fountain which today is located at the intersection of Zihlstrasse and Gstaldenstrasse in Hinwil was designed by Max Vogt as part of the Hinwil railway station. It has since been moved away from the railway station and placed here. The photo shows the fountain on the western side of the road, looking northwest into Gstaldenstrasse facing a residential building at Gstaldenstrasse 20. The fountain is empty, presumably because water supply is turned off during winter",,Fountain;Relocation,,,,Feldbach,47.29869,8.8448,<a href='https://commons.wikimedia.org/wiki/Category:Hinwil_Former_Station_Fountain' target='_blank'>Hinwil Former Station Fountain Category at Wikimedia Commons</a>,,Image;StillImage,image/jpeg,eng,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/d/d6/HI098_Hinwil_MaxVogt_20240302_180130.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/HI098_Hinwil_MaxVogt_20240302_180130.jpg/640px-HI098_Hinwil_MaxVogt_20240302_180130.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/HI098_Hinwil_MaxVogt_20240302_180130.jpg/320px-HI098_Hinwil_MaxVogt_20240302_180130.jpg,,
hi098003,hi098,Former Station Fountain,,,,,,,The concrete fountain which today is located at the intersection of Zihlstrasse and Gstaldenstrasse in Hinwil was designed by Max Vogt as part of the Hinwil railway station. It has since been moved away from the railway station and placed here. This photo is a close-up of the fountain's outer wall which is facing Gstaldenstrasse and features an interpretation of the Hinwil municipality's coat of arms using patterns to represent colours,,Fountain;Relocation;Coat of Arms,,,,Feldbach,47.29874,8.8448,<a href='https://commons.wikimedia.org/wiki/Category:Hinwil_Former_Station_Fountain' target='_blank'>Hinwil Former Station Fountain Category at Wikimedia Commons</a>,,Image;StillImage,image/jpeg,eng,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/0/00/HI098_Hinwil_MaxVogt_20240302_180218.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/HI098_Hinwil_MaxVogt_20240302_180218.jpg/640px-HI098_Hinwil_MaxVogt_20240302_180218.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/HI098_Hinwil_MaxVogt_20240302_180218.jpg/320px-HI098_Hinwil_MaxVogt_20240302_180218.jpg,,
hi098004,hi098,Former Station Fountain,,,,,,,"The concrete fountain which today is located at the intersection of Zihlstrasse and Gstaldenstrasse in Hinwil was designed by Max Vogt as part of the Hinwil railway station. It has since been moved away from the railway station and placed here. This photo is a close-up of the faucet itself. The fountain is empty, presumably because water supply is turned off during winter",,Fountain;Relocation,,,,Feldbach,47.29874,8.84477,<a href='https://commons.wikimedia.org/wiki/Category:Hinwil_Former_Station_Fountain' target='_blank'>Hinwil Former Station Fountain Category at Wikimedia Commons</a>,,Image;StillImage,image/jpeg,eng,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/e/e5/HI098_Hinwil_MaxVogt_20240302_180302.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/HI098_Hinwil_MaxVogt_20240302_180302.jpg/360px-HI098_Hinwil_MaxVogt_20240302_180302.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/HI098_Hinwil_MaxVogt_20240302_180302.jpg/180px-HI098_Hinwil_MaxVogt_20240302_180302.jpg,,
hi098005,hi098,Former Station Fountain,,,,,,,"The concrete fountain which today is located at the intersection of Zihlstrasse and Gstaldenstrasse in Hinwil was designed by Max Vogt as part of the Hinwil railway station. It has since been moved away from the railway station and placed here. The photo shows the fountain on the western side of the road, looking north into Gstaldenstrasse with the apartment complex Gstaldenstrasse 11–15 visible in the background. The fountain is empty, presumably because water supply is turned off during winter",,Fountain;Relocation,,,,Feldbach,47.29874,8.8448,<a href='https://commons.wikimedia.org/wiki/Category:Hinwil_Former_Station_Fountain' target='_blank'>Hinwil Former Station Fountain Category at Wikimedia Commons</a>,,Image;StillImage,image/jpeg,eng,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/d/da/HI098_Hinwil_MaxVogt_20240302_180329.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/HI098_Hinwil_MaxVogt_20240302_180329.jpg/640px-HI098_Hinwil_MaxVogt_20240302_180329.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/HI098_Hinwil_MaxVogt_20240302_180329.jpg/320px-HI098_Hinwil_MaxVogt_20240302_180329.jpg,,
hi098006,hi098,Former Station Fountain,,,,,,,"The concrete fountain which today is located at the intersection of Zihlstrasse and Gstaldenstrasse in Hinwil was designed by Max Vogt as part of the Hinwil railway station. It has since been moved away from the railway station and placed here. This photo is a close-up of the fountain's outer wall which is facing Gstaldenstrasse and features an interpretation of the Hinwil municipality's coat of arms using patterns to represent colours. The fountain is empty, presumably because water supply is turned off during winter",,Fountain;Relocation;Coat of Arms,,,,Feldbach,47.29874,8.8448,<a href='https://commons.wikimedia.org/wiki/Category:Hinwil_Former_Station_Fountain' target='_blank'>Hinwil Former Station Fountain Category at Wikimedia Commons</a>,,Image;StillImage,image/jpeg,eng,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/8/86/HI098_Hinwil_MaxVogt_20240302_180428.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/HI098_Hinwil_MaxVogt_20240302_180428.jpg/360px-HI098_Hinwil_MaxVogt_20240302_180428.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/86/HI098_Hinwil_MaxVogt_20240302_180428.jpg/180px-HI098_Hinwil_MaxVogt_20240302_180428.jpg,,
hi098007,hi098,Former Station Fountain,,,,,,,"The concrete fountain which today is located at the intersection of Zihlstrasse and Gstaldenstrasse in Hinwil was designed by Max Vogt as part of the Hinwil railway station. It has since been moved away from the railway station and placed here. This photo is a close-up of the fountain's outer wall which is facing Gstaldenstrasse and features an interpretation of the Hinwil municipality's coat of arms using patterns to represent colours. The fountain is empty, presumably because water supply is turned off during winter",,Fountain;Relocation;Coat of Arms,,,,Feldbach,47.29874,8.84483,<a href='https://commons.wikimedia.org/wiki/Category:Hinwil_Former_Station_Fountain' target='_blank'>Hinwil Former Station Fountain Category at Wikimedia Commons</a>,,Image;StillImage,image/jpeg,eng,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/5/51/HI098_Hinwil_MaxVogt_20240302_180531.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/HI098_Hinwil_MaxVogt_20240302_180531.jpg/360px-HI098_Hinwil_MaxVogt_20240302_180531.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/HI098_Hinwil_MaxVogt_20240302_180531.jpg/180px-HI098_Hinwil_MaxVogt_20240302_180531.jpg,,
hi098008,hi098,Former Station Fountain,,,,,,,"The concrete fountain which today is located at the intersection of Zihlstrasse and Gstaldenstrasse in Hinwil was designed by Max Vogt as part of the Hinwil railway station. It has since been moved away from the railway station and placed here. The photo shows the fountain from the northeastern side of the intersection, overlooking both roads and facing west. The residential building to the right is Gstaldenstrasse 20",,Fountain;Relocation,,,,Feldbach,47.29879,8.84513,<a href='https://commons.wikimedia.org/wiki/Category:Hinwil_Former_Station_Fountain' target='_blank'>Hinwil Former Station Fountain Category at Wikimedia Commons</a>,,Image;StillImage,image/jpeg,eng,CC-BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,image,https://upload.wikimedia.org/wikipedia/commons/1/1b/HI098_Hinwil_MaxVogt_20240302_180614.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/HI098_Hinwil_MaxVogt_20240302_180614.jpg/640px-HI098_Hinwil_MaxVogt_20240302_180614.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/HI098_Hinwil_MaxVogt_20240302_180614.jpg/320px-HI098_Hinwil_MaxVogt_20240302_180614.jpg,,
hi098geo,hi098,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Hinwil.geojson' target='_blank'>Hinwil.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Hinwil.geojson,,,,
zas099,,Platform Roofs,,1968,,,https://www.sbb.ch/en?nach=Zürich+Altstetten|SBB Journey Planner;https://www.wikidata.org/wiki/Q128330176|Wikidata Item (Perron Bahnsteig 3/4); https://www.wikidata.org/wiki/Q128330741|Wikidata Item (Perron Bahnsteig 6/7);https://commons.wikimedia.org/wiki/Category:Zürich-Altstetten_Platform_Roofs|Wikimedia Commons Category;https://www.openstreetmap.org/way/53018658|OpenStreetMap Object (Platform 3/4);https://www.openstreetmap.org/way/53018659|OpenStreetMap Object (Platform 6/7),"bei Altstetterplatz 13, 8048 Zürich","Platform roofs, parallel lighting, pillar width",,Roof Shape;Lighting;Pillars,Passenger Facility,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zas099/library|ZAS099 on Zotero,Zürich,47.39166,8.48902,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/2/29/ZAS099_Zuerich-Altstetten_MaxVogt_20240726_173650.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZAS099_Zuerich-Altstetten_MaxVogt_20240726_173650.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZAS099_Zuerich-Altstetten_MaxVogt_20240726_173650.jpg&w=400,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zas100,,Light Wells,,1968,,,https://www.sbb.ch/en?nach=Zürich+Altstetten|SBB Journey Planner;https://www.wikidata.org/wiki/Q128498001|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich-Altstetten_Underpass_Light_Wells|Wikimedia Commons Category,"bei Altstetterplatz 13, 8048 Zürich","former light wells, bottom half still visible but rest removed during station makeover",,Lighting,Passenger Facility,demolished,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zas100/library|ZAS100 on Zotero,Zürich,47.392013,8.487739,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/2/22/ZAS100_Zuerich-Altstetten_MaxVogt_20240809_210415.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZAS100_Zuerich-Altstetten_MaxVogt_20240809_210415.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZAS100_Zuerich-Altstetten_MaxVogt_20240809_210415.jpg&w=400,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sev901,,Kiosk,,1961,,,https://www.sbb.ch/en?nach=9475+Sevelen+Bahnhofstrasse+4|SBB Journey Planner;https://www.wikidata.org/wiki/Q128213561|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Sevelen_Station_Kiosk|Wikimedia Commons Category;https://www.openstreetmap.org/way/1108551693|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/2198710_0/extendedHtmlPopup|EGID,"Bahnhofstrasse 4, 9475 Sevelen","kiosk building, pavillon with outer pillars",,Roof Shape;Station Square,Passenger Facility,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/sev901/library|SEV901 on Zotero,Sevelen,47.12482,9.49394,,,record,compound_object,eng,,,compound_object,https://live.staticflickr.com/65535/51380255308_884fcb5ab0_o.jpg,https://live.staticflickr.com/65535/51380255308_7bc6e8be2c_c.jpg,https://live.staticflickr.com/65535/51380255308_7bc6e8be2c_w.jpg,,
sev901001,sev901,Sevelen Station SBB - Kiosk,<a href='https://www.flickr.com/people/kecko/' target='_blank'>Kecko</a>,,,2021-08-12,,,,,,,,,,,,<a href='https://www.flickr.com/photos/kecko/albums/72157711116058873/' target='_blank'>Flickr Album 'The History of SBB Station Sevelen'</a>,<a href='https://www.flickr.com/photos/kecko/51380255308/' target='_blank'>kecko/51380255308</a>,Image;StillImage,image/jpeg,eng,"CC-BY 2.0 Generic, kecko",https://creativecommons.org/licenses/by/2.0/,image,https://live.staticflickr.com/65535/51380255308_884fcb5ab0_o.jpg,https://live.staticflickr.com/65535/51380255308_7bc6e8be2c_c.jpg,https://live.staticflickr.com/65535/51380255308_7bc6e8be2c_w.jpg,,
sev901geo,sev901,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Sevelen.geojson' target='_blank'>Sevelen.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Sevelen.geojson,,,,
zwol902,,Service Building,,1960,yes,,https://www.sbb.ch/en?nach=8038+Zürich+Seestrasse+327|SBB Journey Planner;https://www.wikidata.org/wiki/Q128499467|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich-Wollishofen_Service_Building|Wikimedia Commons Category;https://www.openstreetmap.org/way/111611010|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/302045760_0/extendedHtmlPopup|EGID,"Seestrasse 327, 8038 Zürich","Service Building, kiosk later added, roof added on top",,Roof;Parallelism;Annex;Commercial Use;Façade Cladding,Rail Infrastructure,renewed,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zwol902/library|ZWOL902 on Zotero,Zürich,47.34796,8.53349,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/f/f6/ZWOL902_Zuerich-Wollishofen_MaxVogt_20240801_171545.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZWOL902_Zuerich-Wollishofen_MaxVogt_20240801_171545.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZWOL902_Zuerich-Wollishofen_MaxVogt_20240801_171545.jpg&w=400,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zvb903,,Substation Limmatstrasse,,1968,,,https://www.sbb.ch/en?nach=8005+Zürich+Sihlquai+268|SBB Journey Planner;https://www.wikidata.org/wiki/Q128991790|Wikidata Item;https://commons.wikimedia.org/wiki/Category:Zürich_Limmatstrasse_Substation|Wikimedia Commons Category;https://www.openstreetmap.org/way/107178157|OpenStreetMap Object;https://api.geo.admin.ch/rest/services/ech/MapServer/ch.bfs.gebaeude_wohnungs_register/9083906_0/extendedHtmlPopup|EGID,"Limmatstrasse 230, 8005 Zürich","Substation building, two different cuboids, not accessible to the public. Best visible from Sihlquai and Lettenviadukt",,,Rail Infrastructure,preserved,https://www.zotero.org/groups/5400359/sbb-max-vogt/tags/zvb903/library|ZVB903 on Zotero,Zürich,47.388318,8.528225,,,record,compound_object,eng,,,compound_object,https://upload.wikimedia.org/wikipedia/commons/8/8d/ZVB903_Zuerich_MaxVogt_20240814_112046.jpg,https://commons.wikimedia.org/w/thumb.php?f=ZVB903_Zuerich_MaxVogt_20240814_112046.jpg&w=800,https://commons.wikimedia.org/w/thumb.php?f=ZVB903_Zuerich_MaxVogt_20240814_112046.jpg&w=400,,
zvb903geo,zvb903,Morphological Clusters,Moritz Twente,,,2024-09,,,"This map shows morphological clusters in 1km<sup>2</sup> around Max Vogt's building. Each colour represents one cluster. The map was created with the urban morphology measurement toolkit <a href='https://docs.momepy.org/en/stable/index.html' target='_blank'>momepy</a>. Open the layer settings menu to show historical satellite imagery, railway tracks and other information on the map.",,Morphology,,,,,,,<a href='https://mtwente.github.io/maxvogt-analysis/' target='_blank'>maxvogt-analysis</a>,<a href='https://github.com/mtwente/maxvogt-analysis/blob/main/data/raw/Zürich-Vorbahnhof.geojson' target='_blank'>Zürich-Vorbahnhof.geojson</a>,<a href='http://purl.org/dc/dcmitype/Dataset' target='_blank'>Dataset</a>,application/geo+json,,"CC BY-SA 4.0, Moritz Twente",https://creativecommons.org/licenses/by-sa/4.0/,geodata,https://raw.githubusercontent.com/mtwente/maxvogt-analysis/refs/heads/main/data/raw/Zürich-Vorbahnhof.geojson,,,,
